This file was created by CMPT_PRIOR_RETS using the 202302 CRSP database.
It contains value- and equal-weighted returns for  10 prior-return portfolios.
The portfolios are constructed monthly. PRIOR_RET is from -60 to -13.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,Lo PRIOR,PRIOR 2,PRIOR 3,PRIOR 4,PRIOR 5,PRIOR 6,PRIOR 7,PRIOR 8,PRIOR 9,Hi PRIOR
196804,    209,    149,    127,    135,    137,    156,    148,    152,    148,    166
196805,    205,    135,    125,    147,    137,    159,    150,    159,    155,    160
196806,    193,    134,    131,    139,    144,    160,    151,    145,    153,    172
196807,    186,    128,    128,    129,    147,    153,    164,    141,    152,    182
196808,    163,    144,    125,    134,    152,    155,    158,    152,    148,    182
196809,    168,    127,    141,    127,    150,    145,    160,    149,    156,    186
196810,    154,    129,    133,    132,    155,    148,    153,    158,    157,    183
196811,    148,    123,    128,    127,    150,    147,    159,    169,    166,    187
196812,    154,    124,    127,    125,    143,    152,    150,    163,    173,    189
196901,    135,    129,    125,    142,    137,    137,    142,    158,    178,    215
196902,    130,    111,    131,    141,    134,    138,    138,    187,    166,    224
196903,    140,    127,    117,    136,    144,    133,    137,    187,    159,    218
196904,    141,    115,    130,    137,    142,    131,    136,    174,    173,    217
196905,    124,    128,    121,    141,    147,    132,    159,    151,    192,    210
196906,    119,    113,    123,    139,    128,    156,    143,    164,    191,    231
196907,    119,    114,    129,    132,    146,    137,    150,    156,    189,    237
196908,    125,    114,    129,    127,    126,    152,    146,    168,    178,    249
196909,    121,    117,    125,    130,    135,    132,    153,    165,    178,    255
196910,    120,    117,    129,    122,    129,    128,    158,    175,    193,    244
196911,    125,    111,    129,    129,    131,    134,    151,    170,    185,    256
196912,    121,    121,    123,    136,    125,    137,    161,    164,    180,    256
197001,    120,    116,    121,    132,    122,    133,    148,    170,    184,    282
